lifespan,Breed,event
5.05943417750399,Bichon Frise,1
11.9588181610769,Bichon Frise,1
12.0902349988592,Bichon Frise,1
9.94923568332193,Bichon Frise,1
13.5277207392197,Bichon Frise,1
7.81918777093315,Bichon Frise,1
10.0041067761807,Bichon Frise,1
8.39425051334702,Bichon Frise,1
9.54129591603924,Bichon Frise,1
13.8205566963267,Bichon Frise,1
11.9998859228839,Bichon Frise,1
13.6261692904403,Bichon Frise,1
14.0395847592973,Bichon Frise,1
4.67624914442163,Bichon Frise,1
13.6728268309377,Bichon Frise,1
13.2183436002738,Bichon Frise,1
13.1581108829569,Bichon Frise,1
10.5953684690851,Bichon Frise,1
11.7096737394479,Bichon Frise,1
11.8547798311659,Bichon Frise,1
3.39219712525667,Bichon Frise,1
12.6788729180926,Bichon Frise,1
9.02110426648414,Bichon Frise,1
11.4906456764773,Bichon Frise,1
13.6206935888661,Bichon Frise,1
5.04026922199407,Bichon Frise,1
5.3990417522245,Bichon Frise,1
8.74184348619667,Bichon Frise,1
13.3825005703856,Bichon Frise,1
13.7329454711385,Bichon Frise,1
0.18332192562172,Bichon Frise,1
11.9423910563541,Bichon Frise,1
10.9348619666895,Bichon Frise,1
14.0560118640201,Bichon Frise,1
6.5187086470454,Bichon Frise,1
9.45916039242528,Bichon Frise,1
6.6611909650924,Bichon Frise,1
8.19164955509925,Bichon Frise,1
9.80960529317819,Bichon Frise,1
10.3489618982432,Bichon Frise,1
10.3736025553274,Bichon Frise,1
10.9622404745608,Bichon Frise,1
11.3482774355464,Bichon Frise,1
11.5154004106776,Bichon Frise,1
12.9088523842117,Bichon Frise,1
12.9280173397217,Bichon Frise,1
13.0895505361624,Bichon Frise,1
13.4892767510837,Bichon Frise,1
14.0588637919233,Bichon Frise,1
14.5159707962583,Bichon Frise,1
15.1511521788729,Bichon Frise,1
15.6659822039699,Bichon Frise,1
16.8487337440109,Bichon Frise,1
1.24298425735797,Bichon Frise,1
11.6440793976728,Bichon Frise,1
11.194957791467,Bichon Frise,1
7.16769336071184,Bichon Frise,1
12.4653205566963,Bichon Frise,1
12.9198037873603,Bichon Frise,1
11.9779831165868,Bichon Frise,1
0.50912616929044,Bichon Frise,1
0.837668263746292,Bichon Frise,1
10.2231348391513,Bichon Frise,1
10.7705909194616,Bichon Frise,1
11.1019849418207,Bichon Frise,1
11.6194387405886,Bichon Frise,1
12.8568332192562,Bichon Frise,1
13.0047912388775,Bichon Frise,1
13.0484827743555,Bichon Frise,1
13.9575633127995,Bichon Frise,1
14.5050193931097,Bichon Frise,1
15.0033082363678,Bichon Frise,1
15.7041980378736,Bichon Frise,1
15.9150125484828,Bichon Frise,1
17.3524982888433,Bichon Frise,1
18.179215149441,Bichon Frise,1
19.9998859228839,Bichon Frise,1
13.555099247091,Bichon Frise,1
13.3579739904175,Bichon Frise,1
8.62422997946612,Bichon Frise,1
13.1526351813826,Bichon Frise,1
9.76579968058408,Bichon Frise,1
11.2798311658681,Bichon Frise,1
15.1540041067762,Bichon Frise,1
13.0019393109742,Bichon Frise,1
15.2962582705909,Bichon Frise,1
18.0012548482774,Bichon Frise,1
14.0012548482774,Bichon Frise,1
8.15320556696327,Bichon Frise,1
8.27093315080995,Bichon Frise,1
9.16894820898928,Bichon Frise,1
8.37223362993384,Bichon Frise,1
11.1456764772987,Bichon Frise,1
9.21286789869952,Bichon Frise,1
8.51745379876797,Bichon Frise,1
15.5015970796258,Bichon Frise,1
10.1874287018024,Bichon Frise,1
12.186173853525,Bichon Frise,1
8.19164955509925,Bichon Frise,1
13.4646360939995,Bichon Frise,1
14.2393337896418,Bichon Frise,1
14.5352498288843,Bichon Frise,1
15.1648414328086,Bichon Frise,1
11.419575633128,Bichon Frise,1
15.3428017339722,Bichon Frise,1
9.58247775496235,Bichon Frise,1
9.45094684006388,Border Collie,1
13.0074150125485,Border Collie,1
14.9541409993155,Border Collie,1
4.147729865389,Border Collie,1
7.99977184576774,Border Collie,1
9.85352498288843,Border Collie,1
11.1321013004791,Border Collie,1
11.2086470454027,Border Collie,1
11.2086470454027,Border Collie,1
12.4572210814511,Border Collie,1
13.0019393109742,Border Collie,1
13.0869267624914,Border Collie,1
15.939653205567,Border Collie,1
14.2915811088296,Border Collie,1
4.03559206023272,Border Collie,1
4.60495094684006,Border Collie,1
8.73100616016427,Border Collie,1
11.7069358886607,Border Collie,1
12.1230892083048,Border Collie,1
13.5249828884326,Border Collie,1
14.5707278120009,Border Collie,1
1.08681268537531,Border Collie,1
1.50581793292266,Border Collie,1
1.77401323294547,Border Collie,1
1.79591603924253,Border Collie,1
1.83972165183664,Border Collie,1
2.00136892539357,Border Collie,1
2.05338809034908,Border Collie,1
2.06981519507187,Border Collie,1
2.33264887063655,Border Collie,1
2.58715491672371,Border Collie,1
2.68856947296372,Border Collie,1
2.78713210130048,Border Collie,1
3.00068446269678,Border Collie,1
3.00330823636778,Border Collie,1
3.09639516313028,Border Collie,1
3.44695414099932,Border Collie,1
3.61384896189824,Border Collie,1
4.09571070043349,Border Collie,1
4.31211498973306,Border Collie,1
4.58304814054301,Border Collie,1
4.92265571526352,Border Collie,1
5.00193931097422,Border Collie,1
5.06764772986539,Border Collie,1
5.16084873374401,Border Collie,1
5.43178188455396,Border Collie,1
5.48642482318047,Border Collie,1
5.60152863335615,Border Collie,1
5.85067305498517,Border Collie,1
6.3025325119781,Border Collie,1
6.37086470454027,Border Collie,1
7.00045630846452,Border Collie,1
7.4057723020762,Border Collie,1
7.49612137805156,Border Collie,1
7.76443075519051,Border Collie,1
7.93429158110883,Border Collie,1
8.44079397672827,Border Collie,1
8.50365046771618,Border Collie,1
8.52555327401323,Border Collie,1
9.02110426648414,Border Collie,1
9.20727812000913,Border Collie,1
9.3990417522245,Border Collie,1
9.48380104950947,Border Collie,1
10.0013689253936,Border Collie,1
10.0669632671686,Border Collie,1
10.3407483458818,Border Collie,1
10.6610768879763,Border Collie,1
10.9459274469541,Border Collie,1
11.0005703855807,Border Collie,1
11.0553274013233,Border Collie,1
11.3237508555784,Border Collie,1
11.5345653661875,Border Collie,1
11.5454026922199,Border Collie,1
11.7206251425964,Border Collie,1
13.0951403148528,Border Collie,1
14.2532511978097,Border Collie,1
8.22724161533196,Border Collie,1
9.80412959160392,Border Collie,1
11.0060460871549,Border Collie,1
12.6761350673055,Border Collie,1
13.1471594798083,Border Collie,1
13.9437599817477,Border Collie,1
14.0039926990646,Border Collie,1
12.0711841204654,Border Collie,1
11.5126625598905,Border Collie,1
13.845311430527,Border Collie,1
13.8506730549852,Border Collie,1
15.7616929044034,Border Collie,1
15.7726443075519,Border Collie,1
16.0108373260324,Border Collie,1
1.21560574948665,Border Collie,1
8.99920146018709,Border Collie,1
9.88364134154689,Border Collie,1
11.7671686059776,Border Collie,1
12.4488934519735,Border Collie,1
12.5036504677162,Border Collie,1
12.5639972621492,Border Collie,1
12.6569701117956,Border Collie,1
13.2592972849646,Border Collie,1
13.8315080994752,Border Collie,1
13.8535249828884,Border Collie,1
14.0560118640201,Border Collie,1
14.4640657084189,Border Collie,1
14.6583390371891,Border Collie,1
13.2183436002738,Border Collie,1
12.4517453798768,Border Collie,1
11.6605065023956,Border Collie,1
11.7507415012548,Border Collie,1
12.8924252794889,Border Collie,1
14.5352498288843,Border Collie,1
14.7296372347707,Border Collie,1
15.1840063883185,Border Collie,1
16.290212183436,Border Collie,1
16.3311658681269,Border Collie,1
16.8842117271275,Border Collie,1
15.1182979694273,Border Collie,1
17.1771617613507,Border Collie,1
1.01026694045175,Border Collie,1
4.42699064567648,Border Collie,1
5.00193931097422,Border Collie,1
6.61453342459503,Border Collie,1
6.75427789185489,Border Collie,1
8.81850330823637,Border Collie,1
9.05681040383299,Border Collie,1
10.5378736025553,Border Collie,1
10.6172712753822,Border Collie,1
11.6877709331508,Border Collie,1
12.4954369153548,Border Collie,1
13.70282911248,Border Collie,1
10.0697011179557,Border Collie,1
10.2914670317134,Border Collie,1
12.7227926078029,Border Collie,1
10.6377910233985,Border Collie,1
12.8759981747661,Border Collie,1
17.6947296372348,Border Collie,1
11.9314396532056,Border Collie,1
14.614533424595,Border Collie,1
15.2963723477071,Border Collie,1
13.6343828428017,Border Collie,1
14.8829568788501,Border Collie,1
1.34976043805613,Border Collie,1
11.4386265115218,Border Collie,1
13.6535477983117,Border Collie,1
9.02657996805841,Border Collie,1
9.93018480492813,Border Collie,1
9.94649783253479,Border Collie,1
10.8855806525211,Border Collie,1
11.5975359342916,Border Collie,1
12.1478439425051,Border Collie,1
13.388090349076,Border Collie,1
13.9247091033539,Border Collie,1
15.1622176591376,Border Collie,1
16.3640200775724,Border Collie,1
0.837554186630162,Border Collie,1
6.49133013917408,Border Collie,1
6.66107688797627,Border Collie,1
9.00205338809035,Border Collie,1
9.12240474560803,Border Collie,1
11.9423910563541,Border Collie,1
12.333903718914,Border Collie,1
13.3605977640885,Border Collie,1
13.5741501254848,Border Collie,1
13.8232945471138,Border Collie,1
13.9110198494182,Border Collie,1
13.9464978325348,Border Collie,1
14.7734428473648,Border Collie,1
14.861054072553,Border Collie,1
15.2525667351129,Border Collie,1
15.2798311658681,Border Collie,1
16.082135523614,Border Collie,1
16.1668948208989,Border Collie,1
16.9115902349989,Border Collie,1
17.5111795573808,Border Collie,1
14.0506502395619,Border Collie,1
3.39482089892767,Border Collie,1
9.00193931097422,Border Collie,1
9.40451745379877,Border Collie,1
9.8534109057723,Border Collie,1
9.96018708647046,Border Collie,1
10.0368469085102,Border Collie,1
10.4228838694958,Border Collie,1
10.5735797399042,Border Collie,1
11.0005703855807,Border Collie,1
11.0608031028976,Border Collie,1
11.4798083504449,Border Collie,1
11.750855578371,Border Collie,1
11.9944102213096,Border Collie,1
11.9998859228839,Border Collie,1
12.043691535478,Border Collie,1
12.0546429386265,Border Collie,1
12.106662103582,Border Collie,1
12.1559434177504,Border Collie,1
12.1804699977185,Border Collie,1
12.2353410905772,Border Collie,1
12.3393794204882,Border Collie,1
12.4955509924709,Border Collie,1
12.5530458590007,Border Collie,1
12.8979009810632,Border Collie,1
12.933607118412,Border Collie,1
12.9581336983801,Border Collie,1
12.9607574720511,Border Collie,1
12.9993155373032,Border Collie,1
12.9993155373032,Border Collie,1
13.0019393109742,Border Collie,1
13.0431211498973,Border Collie,1
13.0895505361624,Border Collie,1
13.09787816564,Border Collie,1
13.1497832534794,Border Collie,1
13.1771617613507,Border Collie,1
13.2128678986995,Border Collie,1
13.2375085557837,Border Collie,1
13.2813141683778,Border Collie,1
13.3196440793977,Border Collie,1
13.3660734656628,Border Collie,1
13.4318959616701,Border Collie,1
13.4372575861282,Border Collie,1
13.4399954369154,Border Collie,1
13.5303445128907,Border Collie,1
13.5441478439425,Border Collie,1
13.5549851699749,Border Collie,1
13.6043805612594,Border Collie,1
13.7084188911704,Border Collie,1
13.7302076203514,Border Collie,1
13.7986538900297,Border Collie,1
13.8315080994752,Border Collie,1
13.8561487565594,Border Collie,1
13.8836413415469,Border Collie,1
13.9082819986311,Border Collie,1
13.9192334017796,Border Collie,1
13.9601870864705,Border Collie,1
14.0012548482774,Border Collie,1
14.0012548482774,Border Collie,1
14.0231576545745,Border Collie,1
14.0479123887748,Border Collie,1
14.0642254163815,Border Collie,1
14.2093315080995,Border Collie,1
14.3408624229979,Border Collie,1
14.3489618982432,Border Collie,1
14.4638375541866,Border Collie,1
14.5652521104266,Border Collie,1
14.5845311430527,Border Collie,1
14.6228610540726,Border Collie,1
14.6776180698152,Border Collie,1
14.735112936345,Border Collie,1
14.7924937257586,Border Collie,1
14.8089208304814,Border Collie,1
14.904745608031,Border Collie,1
14.9979466119097,Border Collie,1
14.9979466119097,Border Collie,1
15.0005703855807,Border Collie,1
15.0169974903034,Border Collie,1
15.0580652521104,Border Collie,1
15.088295687885,Border Collie,1
15.0963951631303,Border Collie,1
15.1429386265115,Border Collie,1
15.1484143280858,Border Collie,1
15.3455395847593,Border Collie,1
15.3812457221081,Border Collie,1
15.3839835728953,Border Collie,1
15.4441022130961,Border Collie,1
15.5590919461556,Border Collie,1
15.5837326032398,Border Collie,1
15.6000456308465,Border Collie,1
15.6905087839379,Border Collie,1
15.8329911019849,Border Collie,1
15.895961670089,Border Collie,1
15.9150125484828,Border Collie,1
15.9998859228839,Border Collie,1
16.0053616244581,Border Collie,1
16.0053616244581,Border Collie,1
16.0080994752453,Border Collie,1
16.0135751768195,Border Collie,1
16.0300022815423,Border Collie,1
16.1176135067305,Border Collie,1
16.2900981063199,Border Collie,1
16.3449691991786,Border Collie,1
16.4134154688569,Border Collie,1
17.0020533880903,Border Collie,1
17.1278804471823,Border Collie,1
17.1882272416153,Border Collie,1
18.0067305498517,Border Collie,1
20.1259411362081,Border Collie,1
11.4276751083733,Border Collie,1
13.639858544376,Border Collie,1
12.8104038329911,Border Collie,1
12.5831622176591,Border Collie,1
13.7905544147844,Border Collie,1
14.1326716860598,Border Collie,1
15.3757700205339,Border Collie,1
15.9998859228839,Border Collie,1
16.002623773671,Border Collie,1
16.002623773671,Border Collie,1
16.8376682637463,Border Collie,1
13.3277435546429,Border Collie,1
2.1518366415697,Border Collie,1
6.86379192334018,Border Collie,1
9.07038558065252,Border Collie,1
9.5714122746977,Border Collie,1
10.5570385580653,Border Collie,1
12.4707962582706,Border Collie,1
13.7685375313712,Border Collie,1
14.2943189596167,Border Collie,1
0.123203285420945,Border Collie,1
0.167008898015058,Border Collie,1
0.177960301163587,Border Collie,1
0.728268309377139,Border Collie,1
1.14168377823409,Border Collie,1
1.73020762035136,Border Collie,1
2.48585443759982,Border Collie,1
4.13677846224047,Border Collie,1
4.55293178188455,Border Collie,1
5.19906456764773,Border Collie,1
6.00125484827744,Border Collie,1
6.27789185489391,Border Collie,1
7.03068674423911,Border Collie,1
7.25245265799681,Border Collie,1
8.002623773671,Border Collie,1
8.08487337440109,Border Collie,1
8.3777093315081,Border Collie,1
8.45710700433493,Border Collie,1
8.58293406342688,Border Collie,1
8.70077572438969,Border Collie,1
8.87063655030801,Border Collie,1
9.14156970111796,Border Collie,1
9.16073465662788,Border Collie,1
9.16347250741501,Border Collie,1
9.56046087154917,Border Collie,1
9.68640200775724,Border Collie,1
9.80150581793292,Border Collie,1
9.99304129591604,Border Collie,1
9.99863107460643,Border Collie,1
10.1327857631759,Border Collie,1
10.6419119324663,Border Collie,1
10.7597535934292,Border Collie,1
10.8172484599589,Border Collie,1
10.8227241615332,Border Collie,1
10.9567647729865,Border Collie,1
10.9923568332193,Border Collie,1
11.0554414784394,Border Collie,1
11.2606662103582,Border Collie,1
11.2962582705909,Border Collie,1
11.3401779603012,Border Collie,1
11.485169974903,Border Collie,1
11.5536162445813,Border Collie,1
11.6357517681953,Border Collie,1
11.6822952315765,Border Collie,1
11.8054985169975,Border Collie,1
12.0027378507871,Border Collie,1
12.0053616244581,Border Collie,1
12.0820214464978,Border Collie,1
12.1095140314853,Border Collie,1
12.1971252566735,Border Collie,1
12.2190280629706,Border Collie,1
12.3585443759982,Border Collie,1
12.3750855578371,Border Collie,1
12.4052019164956,Border Collie,1
12.4215149441022,Border Collie,1
12.437942048825,Border Collie,1
12.479009810632,Border Collie,1
12.5065023956194,Border Collie,1
12.5118640200776,Border Collie,1
12.6131644992015,Border Collie,1
12.6954140999316,Border Collie,1
12.7363677846224,Border Collie,1
12.8404061145334,Border Collie,1
12.8650467716176,Border Collie,1
12.8951631302761,Border Collie,1
12.9170659365731,Border Collie,1
12.9855122062514,Border Collie,1
12.9993155373032,Border Collie,1
13.0019393109742,Border Collie,1
13.0019393109742,Border Collie,1
13.015742642026,Border Collie,1
13.0320556696327,Border Collie,1
13.0785991330139,Border Collie,1
13.1169290440338,Border Collie,1
13.1907369381702,Border Collie,1
13.245608031029,Border Collie,1
13.2592972849646,Border Collie,1
13.2813141683778,Border Collie,1
13.3990417522245,Border Collie,1
13.4182067077344,Border Collie,1
13.4702258726899,Border Collie,1
13.5522473191878,Border Collie,1
13.5714122746977,Border Collie,1
13.5770020533881,Border Collie,1
13.6481861738535,Border Collie,1
13.7630618297969,Border Collie,1
13.8424595026238,Border Collie,1
13.8506730549852,Border Collie,1
13.9191193246635,Border Collie,1
13.9191193246635,Border Collie,1
13.9329226557153,Border Collie,1
13.968514715948,Border Collie,1
14.0011407711613,Border Collie,1
14.0232717316906,Border Collie,1
14.0258955053616,Border Collie,1
14.0587497148072,Border Collie,1
14.0943417750399,Border Collie,1
14.3133698380105,Border Collie,1
14.3352726443076,Border Collie,1
14.3872918092631,Border Collie,1
14.4776408852384,Border Collie,1
14.4968058407483,Border Collie,1
14.4996577686516,Border Collie,1
14.5023956194387,Border Collie,1
14.5379876796715,Border Collie,1
14.5598904859685,Border Collie,1
14.5735797399042,Border Collie,1
14.5817932922656,Border Collie,1
14.6008441706594,Border Collie,1
14.6309605293178,Border Collie,1
14.6392881587953,Border Collie,1
14.7432124115902,Border Collie,1
14.8171343828428,Border Collie,1
14.8910563540954,Border Collie,1
14.9814054300707,Border Collie,1
15.0060460871549,Border Collie,1
15.1237736710016,Border Collie,1
15.1237736710016,Border Collie,1
15.2826830937714,Border Collie,1
15.4358886607347,Border Collie,1
15.5893223819302,Border Collie,1
15.6413415468857,Border Collie,1
15.6439653205567,Border Collie,1
15.6576545744924,Border Collie,1
15.6988364134155,Border Collie,1
15.7207392197125,Border Collie,1
15.8794204882501,Border Collie,1
15.9067989961214,Border Collie,1
15.9834588181611,Border Collie,1
15.9998859228839,Border Collie,1
16.0109514031485,Border Collie,1
16.3668720054757,Border Collie,1
16.6568560346794,Border Collie,1
16.9034907597536,Border Collie,1
16.9993155373032,Border Collie,1
17.0046771617614,Border Collie,1
17.0513347022587,Border Collie,1
17.5879534565366,Border Collie,1
17.7548482774355,Border Collie,1
17.7959160392425,Border Collie,1
18.0287474332649,Border Collie,1
15.7809719370294,Border Collie,1
12.002623773671,Border Collie,1
8.36675792835957,Border Collie,1
10.3655030800821,Border Collie,1
14.3682409308693,Border Collie,1
15.2278120009126,Border Collie,1
10.5597764088524,Border Collie,1
17.3661875427789,Border Collie,1
7.07175450604609,Border Collie,1
0.810403832991102,Border Collie,1
0.980150581793292,Border Collie,1
1.50308008213552,Border Collie,1
1.69472963723477,Border Collie,1
1.74674880219028,Border Collie,1
6.76522929500342,Border Collie,1
16.4187770933151,Border Collie,1
5.88626511521789,Border Collie,1
13.9931553730322,Border Collie,1
12.6240018252339,Border Collie,1
6.18742870180242,Border Collie,1
0.197011179557381,Border Collie,1
13.7029431895962,Border Collie,1
11.9315537303217,Border Collie,1
7.5590919461556,Border Collie,1
12.8185033082364,Border Collie,1
9.80139174081679,Border Collie,1
14.5242984257358,Border Collie,1
7.1922199406799,Border Collie,1
10.5241843486197,Border Collie,1
14.0806525211043,Border Collie,1
17.1497832534794,Border Collie,1
6.32169746748802,Border Collie,1
14.4530002281542,Border Collie,1
15.523613963039,Border Collie,1
13.09787816564,Border Collie,1
13.6344969199179,Border Collie,1
13.3304814054301,Border Collie,1
15.066392881588,Border Collie,1
11.2086470454027,Border Collie,1
10.0012548482774,Border Collie,1
14.986881131645,Border Collie,1
15.0006844626968,Border Collie,1
15.3949349760438,Border Collie,1
15.6768195300023,Border Collie,1
10.0039926990646,Border Collie,1
14.4777549623546,Border Collie,1
14.6884553958476,Border Collie,1
12.3230663928816,Border Collie,1
13.4454711384896,Border Collie,1
10.9979466119097,Border Collie,1
11.0800821355236,Border Collie,1
12,Border Collie,1
13.72199406799,Border Collie,1
13.9136436230892,Border Collie,1
15.8521560574949,Border Collie,1
9.93839835728953,Border Collie,1
14.8336755646817,Border Collie,1
14.9994141506325,Border Collie,1
10.0041067761807,Border Collie,1
10.6201232032854,Border Collie,1
2.31610768879763,Border Collie,1
14.0943417750399,Border Collie,1
14.0614875655943,Border Collie,1
13.2948893451974,Border Collie,1
11.6002737850787,Border Collie,1
14.1217202829112,Border Collie,1
15.211498973306,Border Collie,1
3.88489618982432,Border Collie,1
7.51540041067762,Border Collie,1
10.1190965092402,Border Collie,1
10.945813369838,Border Collie,1
11.7289527720739,Border Collie,1
